frame_idx	adl_rng_0	adl_vel_0	adl_agl_0	adl_type_0	adl_rng_1	adl_vel_1	adl_agl_1	adl_type_1	adl_rng_2	adl_vel_2	adl_agl_2	adl_type_2
834	4.92562	0.25	-12.5125	0	0	0	0	0	0	0	0	0
835	4.92375	-0.25	-13.3875	0	0	0	0	0	0	0	0	0
836	4.90687	-0.5	-14.125	0	0	0	0	0	0	0	0	0
837	4.8825	0	-14.4	0	0	0	0	0	0	0	0	0
838	4.86938	0.25	-14.6875	0	0	0	0	0	0	0	0	0
839	4.88062	0.25	-14.7875	0	0	0	0	0	0	0	0	0
840	4.88438	0	-14.7125	0	0	0	0	0	0	0	0	0
841	4.90125	0	-14.65	0	0	0	0	0	0	0	0	0
842	4.89562	-0.25	-14.6375	0	0	0	0	0	0	0	0	0
843	4.89375	0	-14.7125	0	0	0	0	0	0	0	0	0
844	4.87687	0	-15.05	0	0	0	0	0	0	0	0	0
845	4.86938	-0.25	-15.225	0	0	0	0	0	0	0	0	0
846	4.84875	0	-15.8125	0	0	0	0	0	0	0	0	0
847	4.86938	0.25	-15.8125	0	0	0	0	0	0	0	0	0
848	4.86375	0	-15.125	0	0	0	0	0	0	0	0	0
849	4.86187	0	-14.7625	0	0	0	0	0	0	0	0	0
850	4.86	0	-15.1125	0	0	0	0	0	0	0	0	0
851	4.85871	-0.5	-15.29994	1	0	0	0	0	0	0	0	0
852	4.85393	0	-15.50688	1	0	0	0	0	0	0	0	0
853	4.85096	0	-15.73475	1	0	0	0	0	0	0	0	0
854	4.84697	0	-15.90976	1	0	0	0	0	0	0	0	0
855	4.84372	0	-16.05468	1	0	0	0	0	0	0	0	0
856	4.84196	0	-16.1293	1	0	0	0	0	0	0	0	0
857	4.8406	0	-16.16387	1	0	0	0	0	0	0	0	0
858	4.83905	0	-16.16735	1	0	0	0	0	0	0	0	0
859	4.8378	0	-16.15272	1	0	0	0	0	0	0	0	0
860	4.83758	0.5	-16.11665	1	0	0	0	0	0	0	0	0
861	4.83813	0.5	-16.07232	1	0	0	0	0	0	0	0	0
862	4.85069	0.25	-15.683	0	0	0	0	0	0	0	0	0
863	4.85179	0	-15.63017	1	0	0	0	0	0	0	0	0
864	4.85394	-0.5	-15.56522	1	0	0	0	0	0	0	0	0
865	4.85575	-0.5	-15.49594	1	0	0	0	0	0	0	0	0
866	4.85644	-0.25	-15.42132	1	0	0	0	0	0	0	0	0
867	4.85685	0.5	-15.35169	1	0	0	0	0	0	0	0	0
868	4.85844	0.5	-15.2665	1	0	0	0	0	0	0	0	0
869	4.86017	0.25	-15.17999	1	0	0	0	0	0	0	0	0
870	4.86221	0.25	-15.08273	1	0	0	0	0	0	0	0	0
871	4.86425	-0.5	-14.98661	1	0	0	0	0	0	0	0	0
872	4.86507	-0.5	-14.50191	0	0	0	0	0	0	0	0	0
873	4.89004	-0.25	-13.33337	0	0	0	0	0	0	0	0	0
874	4.87405	0	-12.2079	0	0	0	0	0	0	0	0	0
875	4.86719	0.25	-12.9963	0	0	0	0	0	0	0	0	0
876	4.89375	0.5	-13.925	0	0	0	0	0	0	0	0	0
877	4.935	0.5	-15	0	0	0	0	0	0	0	0	0
878	4.9875	0.25	-15.65	0	0	0	0	0	0	0	0	0
879	5.02875	0.25	-16.15	0	0	0	0	0	0	0	0	0
880	5.03625	-0.5	-16.4125	0	0	0	0	0	0	0	0	0
881	5.01	-0.5	-16.4375	0	0	0	0	0	0	0	0	0
882	4.98188	-0.25	-16.325	0	0	0	0	0	0	0	0	0
883	4.96688	0	-16.175	0	0	0	0	0	0	0	0	0
884	4.9425	0.25	-15.5875	0	0	0	0	0	0	0	0	0
885	4.94437	0.25	-15.1875	0	0	0	0	0	0	0	0	0
886	4.97625	0.25	-14.8875	0	0	0	0	0	0	0	0	0
887	5.00812	0	-14.8375	0	0	0	0	0	0	0	0	0
888	5.00812	0	-14.5875	0	0	0	0	0	0	0	0	0
889	5.01	0	-14.1875	0	0	0	0	0	0	0	0	0
890	5.01188	-0.25	-13.5875	0	0	0	0	0	0	0	0	0
891	4.99688	-0.25	-12.9	0	0	0	0	0	0	0	0	0
892	4.9575	-0.25	-11.7375	0	0	0	0	0	0	0	0	0
893	4.93875	0	-11.65	0	0	0	0	0	0	0	0	0
894	4.91438	-0.25	-11.3	0	0	0	0	0	0	0	0	0
895	4.90125	0	-12.025	0	0	0	0	0	0	0	0	0
896	4.84875	-0.5	-11.7625	0	0	0	0	0	0	0	0	0
897	4.77938	-1	-11.2125	0	0	0	0	0	0	0	0	0
898	4.66875	-1	-9.9875	0	0	0	0	0	0	0	0	0
899	4.52437	-1.75	-8.35	0	0	0	0	0	0	0	0	0
900	4.34437	-1	-5.6375	0	0	0	0	0	0	0	0	0
901	4.19438	-0.75	-3.6875	0	0	0	0	0	0	0	0	0
902	4.0575	-0.75	-2.1875	0	0	0	0	0	0	0	0	0
903	3.92812	-0.5	-0.925	0	0	0	0	0	0	0	0	0
904	3.8625	0	-0.55	0	0	0	0	0	0	0	0	0
905	3.7725	-1	0.1625	0	0	0	0	0	0	0	0	0
906	3.6675	-0.75	0.9125	0	0	0	0	0	0	0	0	0
907	3.555	-0.75	1.4875	0	0	0	0	0	0	0	0	0
908	3.4725	-1	2.025	0	0	0	0	0	0	0	0	0
909	3.3675	0	3.05	0	0	0	0	0	0	0	0	0
910	3.3	-0.25	3.95	0	0	0	0	0	0	0	0	0
911	3.25125	0	5.0875	0	0	0	0	0	0	0	0	0
912	3.24375	0	6.4625	0	0	0	0	0	0	0	0	0
913	3.23812	0	7.975	0	0	0	0	0	0	0	0	0
914	3.20812	-0.25	9.1125	0	0	0	0	0	0	0	0	0
915	3.20812	0.25	9.7	0	0	0	0	0	0	0	0	0
916	3.225	0	9.9	0	0	0	0	0	0	0	0	0
917	3.2175	-0.25	10	0	0	0	0	0	0	0	0	0
918	3.21187	0.5	10.625	0	0	0	0	0	0	0	0	0
919	3.24187	0	10.9125	0	0	0	0	0	0	0	0	0
920	3.22688	-0.5	11.35	0	0	0	0	0	0	0	0	0
921	3.1875	-0.25	11.575	0	0	0	0	0	0	0	0	0
922	3.18375	0	12.025	0	0	0	0	0	0	0	0	0
923	3.18375	0	12.4125	0	0	0	0	0	0	0	0	0
924	3.18	0.5	12.625	0	0	0	0	0	0	0	0	0
925	3.19312	0.25	11.9125	0	0	0	0	0	0	0	0	0
926	3.2175	-0.25	11.475	0	0	0	0	0	0	0	0	0
927	3.21375	-0.25	10.75	0	0	0	0	0	0	0	0	0
928	3.19687	-0.25	9.175	0	0	0	0	0	0	0	0	0
929	3.15938	-0.25	7.6375	0	0	0	0	0	0	0	0	0
930	3.12563	-0.25	7.0125	0	0	0	0	0	0	0	0	0
931	3.09188	-0.25	5.475	0	0	0	0	0	0	0	0	0
932	3.09	0.25	5.7625	0	0	0	0	0	0	0	0	0
933	3.07312	0	5.6375	0	0	0	0	0	0	0	0	0
934	3.12562	1	6.725	0	0	0	0	0	0	0	0	0
935	3.21188	1	8.3875	0	0	0	0	0	0	0	0	0
936	3.18795	-0.5	7.99348	1	0	0	0	0	0	0	0	0
937	3.17836	0	7.79371	1	0	0	0	0	0	0	0	0
938	3.17	-1	7.6067	1	0	0	0	0	0	0	0	0
939	3.15645	-0.75	7.22879	1	0	0	0	0	0	0	0	0
940	3.13845	0	6.70592	1	0	0	0	0	0	0	0	0
941	3.13633	0	6.68069	1	0	0	0	0	0	0	0	0
942	3.1328	0	6.61432	1	0	0	0	0	0	0	0	0
943	3.12984	-0.25	6.53944	1	0	0	0	0	0	0	0	0
944	3.12572	0	6.44428	1	0	0	0	0	0	0	0	0
945	3.12222	0	6.35087	1	0	0	0	0	0	0	0	0
946	3.11811	0	6.2564	1	0	0	0	0	0	0	0	0
947	3.11456	0	6.17296	1	0	0	0	0	0	0	0	0
948	3.11068	0	6.0965	1	0	0	0	0	0	0	0	0
949	3.10728	0	6.032	1	0	0	0	0	0	0	0	0
950	3.10372	0	5.9766	1	0	0	0	0	0	0	0	0
951	3.11212	0	6.77044	1	0	0	0	0	0	0	0	0
952	3.09807	0	6.53883	1	0	0	0	0	0	0	0	0
953	3.13845	0	7.34576	1	0	0	0	0	0	0	0	0
954	3.1764	0	8.21843	1	0	0	0	0	0	0	0	0
955	3.13497	0	7.68077	1	0	0	0	0	0	0	0	0
956	3.13229	0	7.83672	1	0	0	0	0	0	0	0	0
957	3.12919	0	8.07335	1	0	0	0	0	0	0	0	0
958	3.11746	0	8.05203	1	0	0	0	0	0	0	0	0
959	3.10208	0	8.00907	1	0	0	0	0	0	0	0	0
960	3.09648	0	8.11952	1	0	0	0	0	0	0	0	0
961	3.08497	0.75	8.1039	1	0	0	0	0	0	0	0	0
962	3.08141	0	8.21806	1	0	0	0	0	0	0	0	0
963	3.07074	0	8.28311	1	0	0	0	0	0	0	0	0
964	3.06866	0	8.49444	1	0	0	0	0	0	0	0	0
965	3.06085	-0.75	8.73149	1	0	0	0	0	0	0	0	0
966	3.05897	0	9.11433	1	0	0	0	0	0	0	0	0
967	3.05217	0	9.53305	1	0	0	0	0	0	0	0	0
968	3.0505	0	10.06461	1	0	0	0	0	0	0	0	0
969	3.0449	0	10.61405	1	0	0	0	0	0	0	0	0
970	3.0434	0	11.2191	1	0	0	0	0	0	0	0	0
971	3.03877	0	11.90238	1	0	0	0	0	0	0	0	0
972	3.03742	0	12.59126	1	0	0	0	0	0	0	0	0
973	3.03358	0	13.28	1	0	0	0	0	0	0	0	0
974	3.03238	0	13.92613	1	0	0	0	0	0	0	0	0
975	3.02919	0	14.50484	1	0	0	0	0	0	0	0	0
976	3.02811	0	14.94204	1	0	0	0	0	0	0	0	0
977	3.02545	0	15.30495	1	0	0	0	0	0	0	0	0
978	3.02448	0	15.55365	1	0	0	0	0	0	0	0	0
979	3.02225	0	15.76266	1	0	0	0	0	0	0	0	0
980	3.02799	0	15.82535	1	0	0	0	0	0	0	0	0
981	3.02699	0	15.92279	1	0	0	0	0	0	0	0	0
982	3.02976	0	15.91301	1	0	0	0	0	0	0	0	0
983	3.02859	0	16.08975	1	0	0	0	0	0	0	0	0
984	3.03046	0	16.1671	1	0	0	0	0	0	0	0	0
985	3.02274	0	16.48712	1	0	0	0	0	0	0	0	0
986	3.0218	0	16.65664	1	0	0	0	0	0	0	0	0
987	3.01819	0	17.01864	1	0	0	0	0	0	0	0	0
988	3.01744	0	17.07836	1	0	0	0	0	0	0	0	0
989	3.01455	0	17.2036	1	0	0	0	0	0	0	0	0
990	3.01395	0	16.98885	1	0	0	0	0	0	0	0	0
991	3.01164	0	16.7476	1	0	0	0	0	0	0	0	0
992	3.01116	0	16.14283	1	0	0	0	0	0	0	0	0
993	3.00931	0	15.59565	1	0	0	0	0	0	0	0	0
994	3.00893	0	14.89592	1	0	0	0	0	0	0	0	0
995	3.00745	0	14.2197	1	0	0	0	0	0	0	0	0
996	3.00714	0	13.48705	1	0	0	0	0	0	0	0	0
997	3.00596	0	12.82055	1	0	0	0	0	0	0	0	0
998	3.00663	0.75	12.08781	1	0	0	0	0	0	0	0	0
999	3.00655	0	11.41898	1	0	0	0	0	0	0	0	0
1000	3.0079	0	10.75902	1	0	0	0	0	0	0	0	0
1001	3.0086	0	10.2054	1	0	0	0	0	0	0	0	0
1002	3.01041	-0.75	9.70357	1	0	0	0	0	0	0	0	0
1003	3.01077	0	9.43725	1	0	0	0	0	0	0	0	0
1004	3.01217	0.5	9.26056	1	0	0	0	0	0	0	0	0
1005	3.02064	0.5	9.39771	0	0	0	0	0	0	0	0	0
1006	3.04286	0.5	7.4659	0	0	0	0	0	0	0	0	0
1007	3.1841	0.5	9.4915	0	0	0	0	0	0	0	0	0
1008	3.24242	0	9.5605	0	0	0	0	0	0	0	0	0
1009	3.27375	0	9.75	0	0	0	0	0	0	0	0	0
1010	3.28875	0	10.2625	0	0	0	0	0	0	0	0	0
1011	3.28125	-0.25	10.7375	0	0	0	0	0	0	0	0	0
1012	3.2475	-0.5	11.3625	0	0	0	0	0	0	0	0	0
1013	3.19875	-0.5	11.5875	0	0	0	0	0	0	0	0	0
1014	3.14438	-0.5	11.225	0	0	0	0	0	0	0	0	0
1015	3.08625	-0.25	10.725	0	0	0	0	0	0	0	0	0
1016	3.04125	0	9.9875	0	0	0	0	0	0	0	0	0
1017	3.01875	0	8.2875	0	0	0	0	0	0	0	0	0
1018	3.0075	0	7.1125	0	0	0	0	0	0	0	0	0
1019	2.97188	-0.5	6.2375	0	0	0	0	0	0	0	0	0
1020	2.91	-0.75	4.7875	0	0	0	0	0	0	0	0	0
1021	2.88	0	3.3125	0	0	0	0	0	0	0	0	0
1022	2.865	0	2.1375	0	0	0	0	0	0	0	0	0
1023	2.85562	0.5	0.65	0	0	0	0	0	0	0	0	0
1024	2.88	0.75	-1.2375	0	0	0	0	0	0	0	0	0
1025	2.925	-0.25	-2.8625	0	0	0	0	0	0	0	0	0
1026	2.9475	0	-4.3625	0	0	0	0	0	0	0	0	0
1027	2.89875	-1	-5.4375	0	0	0	0	0	0	0	0	0
1028	2.81625	-1	-6.9875	0	0	0	0	0	0	0	0	0
1029	2.715	-0.75	-8.6375	0	0	0	0	0	0	0	0	0
1030	2.6325	-0.75	-10.7625	0	0	0	0	0	0	0	0	0
1031	2.5275	0	-13	0	0	0	0	0	0	0	0	0
1032	2.505	0.5	-15.7625	0	0	0	0	0	0	0	0	0
1033	2.55375	1	-18.0375	0	0	0	0	0	0	0	0	0
1034	2.565	-0.5	-20.4	0	0	0	0	0	0	0	0	0
1035	2.53875	-0.25	-22.175	0	0	0	0	0	0	0	0	0
1036	2.50125	-1	-23.9875	0	0	0	0	0	0	0	0	0
1037	2.45437	-1	-25.65	0	0	0	0	0	0	0	0	0
1038	2.45422	-0.5	-25.34067	1	0	0	0	0	0	0	0	0
1039	2.29275	-0.25	-28.5675	0	0	0	0	0	0	0	0	0
1040	2.2095	0	-30.74	0	0	0	0	0	0	0	0	0
1041	2.18288	-0.25	-32.22	0	0	0	0	0	0	0	0	0
1042	2.15662	0.5	-33.1825	0	0	0	0	0	0	0	0	0
1043	2.16562	0.25	-33.5375	0	0	0	0	0	0	0	0	0
1044	2.19188	0.25	-33.225	0	0	0	0	0	0	0	0	0
1045	2.20688	-0.25	-32.9375	0	0	0	0	0	0	0	0	0
1046	2.1975	-0.25	-32.7875	0	0	0	0	0	0	0	0	0
1047	2.18062	-0.25	-33.775	0	0	0	0	0	0	0	0	0
1048	2.17125	0	-35.8625	0	0	0	0	0	0	0	0	0
1049	2.16563	0.25	-37.825	0	0	0	0	0	0	0	0	0
1050	2.16188	0	-39.0125	0	0	0	0	0	0	0	0	0
1051	2.175	0.25	-40.075	0	0	0	0	0	0	0	0	0
1052	2.17137	0	-39.52182	1	0	0	0	0	0	0	0	0
1053	2.17093	-0.25	-39.05818	1	0	0	0	0	0	0	0	0
1054	2.16902	0	-38.6287	1	0	0	0	0	0	0	0	0
1055	2.16763	-0.25	-38.14744	1	0	0	0	0	0	0	0	0
1056	2.16551	-0.25	-37.60097	1	0	0	0	0	0	0	0	0
1057	2.16431	0	-37.51996	1	0	0	0	0	0	0	0	0
1058	2.16288	0	-37.44581	1	0	0	0	0	0	0	0	0
1059	2.16139	0	-37.36969	1	0	0	0	0	0	0	0	0
1060	2.15984	0	-37.29453	1	0	0	0	0	0	0	0	0
1061	2.15833	0	-37.21545	1	0	0	0	0	0	0	0	0
1062	2.15683	0	-37.13511	1	0	0	0	0	0	0	0	0
1063	2.1554	0	-37.0529	1	0	0	0	0	0	0	0	0
1064	2.15401	0	-36.97487	1	0	0	0	0	0	0	0	0
1065	2.15268	0	-36.90163	1	0	0	0	0	0	0	0	0
1066	2.15141	0	-36.84031	1	0	0	0	0	0	0	0	0
1067	2.14975	0	-37.99083	1	0	0	0	0	0	0	0	0
1068	2.14808	0	-38.58393	1	0	0	0	0	0	0	0	0
1069	2.1464	0	-38.64843	1	0	0	0	0	0	0	0	0
1070	2.15548	0	-38.85469	1	0	0	0	0	0	0	0	0
1071	2.14684	0	-38.33601	1	0	0	0	0	0	0	0	0
1072	2.14631	0	-38.13334	1	0	0	0	0	0	0	0	0
1073	2.14231	0	-38.02236	1	0	0	0	0	0	0	0	0
1074	2.14061	0	-37.88254	1	0	0	0	0	0	0	0	0
1075	2.13611	0	-37.79029	1	0	0	0	0	0	0	0	0
1076	2.13248	0	-37.69148	1	0	0	0	0	0	0	0	0
1077	2.12889	0	-37.65474	1	0	0	0	0	0	0	0	0
1078	2.12599	0	-37.58857	1	0	0	0	0	0	0	0	0
1079	2.12311	0	-37.53232	1	0	0	0	0	0	0	0	0
1080	2.12079	0	-37.44656	1	0	0	0	0	0	0	0	0
1081	2.11849	0	-37.36809	1	0	0	0	0	0	0	0	0
1082	2.11663	0	-37.28204	1	0	0	0	0	0	0	0	0
1083	2.11479	0	-37.23337	1	0	0	0	0	0	0	0	0
1084	2.11331	0	-37.19626	1	0	0	0	0	0	0	0	0
1085	2.11183	0	-37.22908	1	0	0	0	0	0	0	0	0
1086	2.11064	0	-37.31015	1	0	0	0	0	0	0	0	0
1087	2.10947	0	-37.35032	1	0	0	0	0	0	0	0	0
1088	2.10852	0	-37.39991	1	0	0	0	0	0	0	0	0
1089	2.10757	0	-37.43846	1	0	0	0	0	0	0	0	0
1090	2.10681	0	-37.47438	1	0	0	0	0	0	0	0	0
1091	2.10606	0	-37.50925	1	0	0	0	0	0	0	0	0
1092	2.10515	-0.25	-37.58942	1	0	0	0	0	0	0	0	0
1093	2.10426	0	-37.65183	1	0	0	0	0	0	0	0	0
1094	2.10376	0.25	-37.72443	1	0	0	0	0	0	0	0	0
1095	2.10327	0	-37.77406	1	0	0	0	0	0	0	0	0
1096	2.10541	0.75	-37.48443	0	0	0	0	0	0	0	0	0
1097	2.11466	0	-37.36784	0	0	0	0	0	0	0	0	0
1098	2.19	0	-35.10241	0	0	0	0	0	0	0	0	0
1099	2.19	0	-35.05255	0	0	0	0	0	0	0	0	0
1100	2.19187	-0.5	-34.5875	0	0	0	0	0	0	0	0	0
1101	2.16187	0	-34.5625	0	0	0	0	0	0	0	0	0
1102	2.14687	-0.25	-34.85	0	0	0	0	0	0	0	0	0
1103	2.1375	0.25	-35.05	0	0	0	0	0	0	0	0	0
1104	2.14875	0.25	-34.9	0	0	0	0	0	0	0	0	0
1105	2.1675	0.25	-34.4625	0	0	0	0	0	0	0	0	0
1106	2.17875	0	-34.55	0	0	0	0	0	0	0	0	0
1107	2.19938	0	-34.075	0	0	0	0	0	0	0	0	0
1108	2.21063	0	-33.325	0	0	0	0	0	0	0	0	0
1109	2.21625	0	-32.4375	0	0	0	0	0	0	0	0	0
1110	2.20312	0	-32.4375	0	0	0	0	0	0	0	0	0
1111	2.2275	0.25	-32.1875	0	0	0	0	0	0	0	0	0
1112	2.25375	0.25	-31.9625	0	0	0	0	0	0	0	0	0
1113	2.26687	0	-31.85	0	0	0	0	0	0	0	0	0
1114	2.2725	0.25	-31.25	0	0	0	0	0	0	0	0	0
1115	2.29312	-0.25	-29.1125	0	0	0	0	0	0	0	0	0
1116	2.2725	-0.5	-25.75	0	0	0	0	0	0	0	0	0
1117	2.23125	-0.25	-22.675	0	0	0	0	0	0	0	0	0
1118	2.19563	-0.25	-20.7	0	0	0	0	0	0	0	0	0
1119	2.16375	-0.25	-20.1375	0	0	0	0	0	0	0	0	0
1120	2.115	-0.25	-19.625	0	0	0	0	0	0	0	0	0
1121	2.09063	0	-19.825	0	0	0	0	0	0	0	0	0
1122	2.07937	0	-21.4875	0	0	0	0	0	0	0	0	0
1123	2.07375	0	-22.275	0	0	0	0	0	0	0	0	0
1124	2.04	-0.25	-20.825	0	0	0	0	0	0	0	0	0
1125	1.995	-0.75	-19.2375	0	0	0	0	0	0	0	0	0
1126	1.9425	-0.5	-17.1125	0	0	0	0	0	0	0	0	0
1127	1.88625	-0.5	-12.95	0	0	0	0	0	0	0	0	0
1128	1.81125	-0.25	-8.1625	0	0	0	0	0	0	0	0	0
1129	1.75875	0	-4.325	0	0	0	0	0	0	0	0	0
1130	1.7475	0	-0.375	0	0	0	0	0	0	0	0	0
1131	1.74187	0	3.3	0	0	0	0	0	0	0	0	0
1132	1.73812	0.25	7.6125	0	0	0	0	0	0	0	0	0
1133	1.75312	0.25	11.7	0	0	0	0	0	0	0	0	0
1134	1.7775	0	15.575	0	0	0	0	0	0	0	0	0
1135	1.78875	0	18.7875	0	0	0	0	0	0	0	0	0
1136	1.80937	0.25	21.75	0	0	0	0	0	0	0	0	0
1137	1.83562	0.25	23.5	0	0	0	0	0	0	0	0	0
1138	1.83375	-0.25	22.5625	0	0	0	0	0	0	0	0	0
1139	1.86188	0.5	22.1625	0	0	0	0	0	0	0	0	0
1140	1.90688	0.25	22.0625	0	0	0	0	0	0	0	0	0
1141	1.94438	0.25	21.85	0	0	0	0	0	0	0	0	0
1142	1.96125	0.5	22.0125	0	0	0	0	0	0	0	0	0
1143	2.0025	-0.25	24.4125	0	0	0	0	0	0	0	0	0
1144	2.02312	0	26.0125	0	0	0	0	0	0	0	0	0
1145	2.0175	-0.25	26.7	0	0	0	0	0	0	0	0	0
1146	1.99875	0	27.175	0	0	0	0	0	0	0	0	0
1147	2.00625	0.25	26.025	0	0	0	0	0	0	0	0	0
1148	2.09812	1.25	25.0375	0	0	0	0	0	0	0	0	0
1149	2.20312	1.25	24.2125	0	0	0	0	0	0	0	0	0
1150	2.33062	1.25	23.6125	0	0	0	0	0	0	0	0	0
1151	2.47125	1	23.4125	0	0	0	0	0	0	0	0	0
1152	2.60625	-0.25	24.7875	0	0	0	0	0	0	0	0	0
1153	2.65687	0	26.175	0	0	0	0	0	0	0	0	0
1154	2.68312	0	27.975	0	0	0	0	0	0	0	0	0
1155	2.71125	0.25	29.9	0	0	0	0	0	0	0	0	0
1156	2.73938	0.25	31.7375	0	0	0	0	0	0	0	0	0
1157	2.74875	0	32.6125	0	0	0	0	0	0	0	0	0
1158	2.75437	0	32.375	0	0	0	0	0	0	0	0	0
1159	2.75812	-0.25	30.75	0	0	0	0	0	0	0	0	0
1160	2.745	-0.25	29.025	0	0	0	0	0	0	0	0	0
1161	2.7225	0	27.2125	0	0	0	0	0	0	0	0	0
1162	2.71125	0	26.7625	0	0	0	0	0	0	0	0	0
1163	2.69062	-0.25	26.4875	0	0	0	0	0	0	0	0	0
1164	2.66438	-0.25	28.0875	0	0	0	0	0	0	0	0	0
1165	2.62125	-0.5	29.2875	0	0	0	0	0	0	0	0	0
1166	2.58562	-0.25	29.475	0	0	0	0	0	0	0	0	0
1167	2.56687	0.25	28.4375	0	0	0	0	0	0	0	0	0
1168	2.5725	0.25	28.025	0	0	0	0	0	0	0	0	0
1169	2.58937	0.5	26.3375	0	0	0	0	0	0	0	0	0
1170	2.62875	0.25	24.8375	0	0	0	0	0	0	0	0	0
1171	2.66438	0	24.05	0	0	0	0	0	0	0	0	0
1172	2.68312	0	23.425	0	0	0	0	0	0	0	0	0
1173	2.6925	0	22.83	0	0	0	0	0	0	0	0	0
1174	2.69812	0	22.37475	0	0	0	0	0	0	0	0	0
1175	2.685	-0.25	22.98462	0	0	0	0	0	0	0	0	0
1176	2.6475	-0.5	24.07081	0	0	0	0	0	0	0	0	0
1177	2.59875	-0.5	25.72047	0	0	0	0	0	0	0	0	0
1178	2.54438	-0.5	27.5395	0	0	0	0	0	0	0	0	0
1179	2.55742	0	27.21502	1	0	0	0	0	0	0	0	0
1180	2.56271	0.25	27.20174	1	0	0	0	0	0	0	0	0
1181	2.57046	0.25	27.16468	1	0	0	0	0	0	0	0	0
1182	2.58328	0.25	26.84167	1	0	0	0	0	0	0	0	0
1183	2.60056	0	26.35324	1	0	0	0	0	0	0	0	0
1184	2.59893	-0.25	26.60282	1	0	0	0	0	0	0	0	0
1185	2.59764	0	26.88704	1	0	0	0	0	0	0	0	0
1186	2.5272	0.25	33.53435	0	0	0	0	0	0	0	0	0
1187	2.55753	0.25	36.68496	0	0	0	0	0	0	0	0	0
1188	2.58358	0.5	36.14702	0	0	0	0	0	0	0	0	0
1189	2.6118	0	34.80714	0	0	0	0	0	0	0	0	0
1190	2.62688	-0.25	32.1875	0	0	0	0	0	0	0	0	0
1191	2.61937	-0.25	27.65	0	0	0	0	0	0	0	0	0
1192	2.58562	-0.5	24.9625	0	0	0	0	0	0	0	0	0
1193	2.55375	0	23.2125	0	0	0	0	0	0	0	0	0
1194	2.55188	0.25	22.375	0	0	0	0	0	0	0	0	0
1195	2.565	0.25	23.3	0	0	0	0	0	0	0	0	0
1196	2.58562	0.5	26.025	0	0	0	0	0	0	0	0	0
1197	2.62688	0.25	26.7875	0	0	0	0	0	0	0	0	0
1198	2.66438	0	27.4	0	0	0	0	0	0	0	0	0
1199	2.69812	0.25	28.8875	0	0	0	0	0	0	0	0	0
1200	2.73	0.25	29.075	0	0	0	0	0	0	0	0	0
1201	2.76188	0.25	27.7	0	0	0	0	0	0	0	0	0
1202	2.79188	0.25	26.4625	0	0	0	0	0	0	0	0	0
1203	2.80688	-0.25	24.9	0	0	0	0	0	0	0	0	0
1204	2.81438	0	22.3125	0	0	0	0	0	0	0	0	0
1205	2.83312	0.25	19.975	0	0	0	0	0	0	0	0	0
1206	2.8425	0	19.45	0	0	0	0	0	0	0	0	0
1207	2.86125	0.5	20.3625	0	0	0	0	0	0	0	0	0
1208	2.90062	0.25	21.675	0	0	0	0	0	0	0	0	0
1209	2.95125	0.25	23.075	0	0	0	0	0	0	0	0	0
1210	2.97562	0.25	24.075	0	0	0	0	0	0	0	0	0
1211	2.97375	-0.5	24.0125	0	0	0	0	0	0	0	0	0
1212	3.03375	1	23.0625	0	0	0	0	0	0	0	0	0
1213	3.03375	-0.75	22.475	0	0	0	0	0	0	0	0	0
1214	2.98688	-0.5	22.35	0	0	0	0	0	0	0	0	0
1215	2.9775	0.75	21.6375	0	0	0	0	0	0	0	0	0
1216	2.9775	-1.5	21.2625	0	0	0	0	0	0	0	0	0
1217	2.96977	0	21.56887	1	0	0	0	0	0	0	0	0
1218	2.96559	0	21.50632	1	0	0	0	0	0	0	0	0
1219	2.96918	-0.75	21.43782	1	0	0	0	0	0	0	0	0
1220	2.97332	0	21.50584	1	0	0	0	0	0	0	0	0
1221	2.98589	0	21.58479	1	0	0	0	0	0	0	0	0
1222	2.97838	0	21.57124	1	0	0	0	0	0	0	0	0
1223	2.97233	0	21.55786	1	0	0	0	0	0	0	0	0
1224	2.96569	0	21.54712	1	0	0	0	0	0	0	0	0
1225	2.96059	0.25	21.51361	1	0	0	0	0	0	0	0	0
1226	2.95491	-0.25	21.50771	1	0	0	0	0	0	0	0	0
1227	2.95	0	21.50131	1	0	0	0	0	0	0	0	0
1228	2.94498	0	21.4948	1	0	0	0	0	0	0	0	0
1229	2.94058	-0.25	21.48841	1	0	0	0	0	0	0	0	0
1230	2.93585	0.25	21.50037	1	0	0	0	0	0	0	0	0
1231	2.93196	0	21.49376	1	0	0	0	0	0	0	0	0
1232	2.90105	0	21.39947	1	0	0	0	0	0	0	0	0
1233	2.86077	0	21.52499	1	0	0	0	0	0	0	0	0
1234	2.86525	0	21.07023	1	0	0	0	0	0	0	0	0
1235	2.85861	0	21.0684	1	0	0	0	0	0	0	0	0
1236	2.83919	0	21.36745	1	0	0	0	0	0	0	0	0
1237	2.82493	0	21.12099	1	0	0	0	0	0	0	0	0
1238	2.81809	0	20.98696	1	0	0	0	0	0	0	0	0
1239	2.79989	0	21.13208	1	0	0	0	0	0	0	0	0
1240	2.79442	0	21.1378	1	0	0	0	0	0	0	0	0
1241	2.77986	0	21.09162	1	0	0	0	0	0	0	0	0
1242	2.77549	0	21.07626	1	0	0	0	0	0	0	0	0
1243	2.76385	0	21.07313	1	0	0	0	0	0	0	0	0
